Wall time,Step,Value
1702423970.7628353,176099,-1.7599999904632568
1702423972.4631946,176222,-1.7599999904632568
1702423973.2367508,176278,-1.75
1702423975.3584049,176435,-1.7699999809265137
1702423976.696367,176534,-1.7899999618530273
1702423979.0536246,176705,-1.7000000476837158
1702423982.8575225,176984,-1.7899999618530273
1702423985.7136338,177193,-1.809999942779541
1702423987.1919272,177299,-1.8300000429153442
1702423989.9280937,177494,-1.7699999809265137
1702423993.9943655,177793,-1.7899999618530273
1702423997.4861076,178049,-1.7799999713897705
1702423997.7695153,178070,-1.7699999809265137
1702423997.9333532,178082,-1.7599999904632568
1702424006.8063352,178725,-1.8899999856948853
1702424007.3365355,178762,-1.9299999475479126
1702424008.8970597,178862,-1.9299999475479126
1702424015.7141314,179272,-1.7200000286102295
1702424020.737063,179597,-1.6799999475479126
1702424023.927328,179824,-1.7300000190734863
1702424027.0642688,180041,-1.8300000429153442
1702424031.9215958,180383,-1.7599999904632568
1702424033.117644,180467,-1.7200000286102295
1702424033.3986442,180487,-1.7100000381469727
1702424039.0260222,180872,-1.8600000143051147
1702424041.7940423,181058,-1.7400000095367432
1702424044.8258986,181270,-1.649999976158142
1702424049.4057863,181586,-1.8600000143051147
1702424049.8536994,181617,-1.7899999618530273
1702424050.0091157,181628,-1.7799999713897705
1702424051.0521133,181701,-1.8200000524520874
1702424051.4104047,181726,-1.7999999523162842
1702424054.1129098,181913,-1.850000023841858
1702424055.4315825,182006,-1.7999999523162842
1702424056.9506774,182110,-1.7799999713897705
1702424059.4319074,182281,-1.8700000047683716
1702424062.1238382,182469,-1.9199999570846558
